,Var1_1,Var1_2,X_real,X_img,y_real,y_img
105338,-0.009426794-9.958871e-05i,-0.009757068-0.0004020814i,-0.009426794,,-0.009757068,-0.0004020814
105388,0.002566872-5.300192e-05i,0.002691432+0.0003940784i,0.002566872,,0.002691432,0.0003940784
105391,-0.001332612-1.983496e-05i,-0.001310725-2.341523e-05i,-0.001332612,,-0.001310725,
105393,-0.00438841+6.096973e-05i,-0.004456085-0.0004860366i,-0.00438841,,-0.004456085,-0.0004860366
105431,-0.0007386329-8.199923e-05i,-0.0008252938-0.0002825522i,-0.0007386329,,-0.0008252938,-0.0002825522
105526,0.01070433-3.225612e-05i,0.01073206-7.680111e-06i,0.01070433,,0.01073206,
105617,-0.006749233+3.817561e-05i,-0.006893297-0.001013893i,-0.006749233,,-0.006893297,-0.001013893
105654,-0.007420601+8.23983e-05i,-0.007654683-0.0004847568i,-0.007420601,,-0.007654683,-0.0004847568
105656,-0.004294557-3.84762e-05i,-0.004351328-0.0007363538i,-0.004294557,,-0.004351328,-0.0007363538
105709,0.01511898+4.554586e-05i,0.01438039-0.001661481i,0.01511898,,0.01438039,-0.001661481
105752,-0.003267481-2.381217e-05i,-0.003288664-0.0002195711i,-0.003267481,,-0.003288664,-0.0002195711
105753,-0.002630423-2.253219e-07i,-0.002660717-0.0002232864i,-0.002630423,,-0.002660717,-0.0002232864
105811,-0.005031773+3.968831e-06i,-0.004891567-0.0007597018i,-0.005031773,,-0.004891567,-0.0007597018
106143,0.002287256+8.702755e-05i,0.002388887+0.0001016499i,0.002287256,,0.002388887,0.0001016499
106299,-0.01095561+2.221717e-05i,-0.01100329+0.0003279916i,-0.01095561,,-0.01100329,0.0003279916
106322,-0.002949463+8.386001e-05i,-0.003162196-0.000642912i,-0.002949463,,-0.003162196,-0.000642912
106371,0.004226057+6.920937e-05i,0.004475075+0.0006807618i,0.004226057,,0.004475075,0.0006807618
106441,0.004340526-4.037796e-05i,0.004433868+0.0005871797i,0.004340526,,0.004433868,0.0005871797
106486,-0.0006771698-3.291748e-05i,-0.0008624745-0.000355447i,-0.0006771698,,-0.0008624745,-0.000355447
106514,0.002936642-5.530752e-05i,0.002834242+0.0002124508i,0.002936642,,0.002834242,0.0002124508
106695,0.006380565+5.202508e-05i,0.006367693+0.0009958806i,0.006380565,,0.006367693,0.0009958806
106799,-0.001551952-6.75777e-05i,-0.001816543-0.0001347539i,-0.001551952,,-0.001816543,-0.0001347539
106974,-0.007716712-4.923507e-05i,-0.007621821-0.0005441384i,-0.007716712,,-0.007621821,-0.0005441384
107025,0.0009761616-8.014031e-06i,0.0009578218-5.90738e-05i,0.0009761616,,0.0009578218,
107224,0.002208983+7.018889e-05i,0.002129357+7.539567e-05i,0.002208983,,0.002129357,
107226,0.005380517-7.1852e-05i,0.005488254+0.000419119i,0.005380517,,0.005488254,0.000419119
107234,-0.00677402+4.796311e-07i,-0.006992988-0.0005749371i,-0.00677402,,-0.006992988,-0.0005749371
107241,-0.01520784+4.951825e-05i,-0.01442716+0.001007002i,-0.01520784,,-0.01442716,0.001007002
107266,0.01600811-9.009242e-05i,0.01545098-0.001003091i,0.01600811,,0.01545098,-0.001003091
107275,0.006979484+4.289474e-05i,0.006812814+0.0007369815i,0.006979484,,0.006812814,0.0007369815
107439,-0.005200817-7.852283e-05i,-0.005043706-0.0007054782i,-0.005200817,,-0.005043706,-0.0007054782
107496,-0.002500005-1.50894e-05i,-0.002647361-0.0006600029i,-0.002500005,,-0.002647361,-0.0006600029
107730,-0.0001700865+5.397527e-05i,-0.0003963862+0.0003306662i,-0.0001700865,,-0.0003963862,0.0003306662
107748,-0.01280971-3.93691e-05i,-0.01280348+0.0008760881i,-0.01280971,,-0.01280348,0.0008760881
107775,0.004051205-2.352428e-05i,0.004125446+0.0007401356i,0.004051205,,0.004125446,0.0007401356
107807,-0.007417838-7.332303e-05i,-0.007437214-0.0009315064i,-0.007417838,,-0.007437214,-0.0009315064
107977,0.008727984-3.328512e-05i,0.008787762+0.0005855739i,0.008727984,,0.008787762,0.0005855739
108014,-0.01192072-6.802822e-05i,-0.01177498+0.000231624i,-0.01192072,,-0.01177498,0.000231624
108015,-0.01273434-5.790417e-05i,-0.01243229+0.0005027583i,-0.01273434,,-0.01243229,0.0005027583
108194,-0.001295454-5.431939e-07i,-0.001109886+0.0001456576i,-0.001295454,,-0.001109886,0.0001456576
108304,0.008170288+5.948357e-05i,0.00854325+0.0007970711i,0.008170288,,0.00854325,0.0007970711
108321,0.003905911+8.978602e-05i,0.004128073+0.0008321217i,0.003905911,,0.004128073,0.0008321217
108530,0.006970312-1.932168e-05i,0.007151729+0.0006698546i,0.006970312,,0.007151729,0.0006698546
108779,-0.0003642376+5.813234e-05i,-0.0006582685+0.0001256679i,-0.0003642376,,-0.0006582685,0.0001256679
108792,0.004756537+8.79881e-05i,0.004699772+0.0005752547i,0.004756537,,0.004699772,0.0005752547
108842,-0.005238291+2.923072e-05i,-0.005248598-0.0005738528i,-0.005238291,,-0.005248598,-0.0005738528
108870,0.0115768+8.091587e-05i,0.0115855-0.000223016i,0.0115768,,0.0115855,-0.000223016
108940,-0.0008575197-5.874725e-05i,-0.0006801604-0.0001222183i,-0.0008575197,,-0.0006801604,-0.0001222183
109023,-0.00317443-4.517846e-06i,-0.00327335-0.0006904692i,-0.00317443,,-0.00327335,-0.0006904692
109116,-0.004487588-9.55424e-05i,-0.004706185-0.0009059125i,-0.004487588,,-0.004706185,-0.0009059125
109283,-0.003832208+4.988792e-05i,-0.003762061-0.000524685i,-0.003832208,,-0.003762061,-0.000524685
109287,-0.004800098+1.255202e-05i,-0.004804563-0.0006208789i,-0.004800098,,-0.004804563,-0.0006208789
109334,0.008411868-2.437644e-05i,0.008505956+0.0005438739i,0.008411868,,0.008505956,0.0005438739
109394,0.00137303-8.849846e-05i,0.00153034-0.0001235987i,0.00137303,,0.00153034,-0.0001235987
109451,-0.001556998-2.103532e-05i,-0.001668411+6.605108e-05i,-0.001556998,,-0.001668411,
109515,0.005833779-2.847379e-05i,0.005797557+0.0006460544i,0.005833779,,0.005797557,0.0006460544
109581,0.004944112-4.641595e-05i,0.004897674+0.0006892224i,0.004944112,,0.004897674,0.0006892224
109729,0.006144518+8.495618e-05i,0.006136688+0.0006026669i,0.006144518,,0.006136688,0.0006026669
109730,0.00713397-3.527384e-07i,0.007223509+0.0005407992i,0.00713397,,0.007223509,0.0005407992
109835,-0.0104709-5.104905e-05i,-0.01060464-2.408777e-06i,-0.0104709,,-0.01060464,
109836,-0.00929602+8.183345e-05i,-0.009492869-0.0003356536i,-0.00929602,,-0.009492869,-0.0003356536
109857,0.0009628993+7.330324e-05i,0.0009128565+0.0004592403i,0.0009628993,,0.0009128565,0.0004592403
109914,-0.004287811-6.384077e-05i,-0.004134038-0.0006510091i,-0.004287811,,-0.004134038,-0.0006510091
109942,0.008927597-7.713534e-05i,0.009269089+0.0005988068i,0.008927597,,0.009269089,0.0005988068
110018,0.0003346275-6.603473e-05i,0.0001531608+0.0002438041i,0.0003346275,,0.0001531608,0.0002438041
110139,0.006451878+6.962172e-05i,0.006568121+0.0006988684i,0.006451878,,0.006568121,0.0006988684
110480,-0.007302254-9.180489e-05i,-0.007691342-0.001061794i,-0.007302254,,-0.007691342,-0.001061794
110540,0.004399471+4.499615e-05i,0.004517836+0.0004407888i,0.004399471,,0.004517836,0.0004407888
110550,-0.009173127-6.273948e-05i,-0.009594115-0.0004589364i,-0.009173127,,-0.009594115,-0.0004589364
110676,0.01266548+5.333405e-05i,0.01272075-0.0004691567i,0.01266548,,0.01272075,-0.0004691567
110829,0.0001433673+5.018245e-05i,4.524618e-08+0.0002030481i,0.0001433673,,4.524618,0.0002030481
110854,0.005833779+3.281585e-05i,0.005852338+0.00104752i,0.005833779,,0.005852338,0.00104752
110883,-0.0004760358+8.711038e-05i,-0.0006478871+8.160435e-05i,-0.0004760358,,-0.0006478871,
110897,-0.005890932-6.208639e-05i,-0.005959315-0.0008988027i,-0.005890932,,-0.005959315,-0.0008988027
110940,0.0006671092+6.66203e-05i,0.0007366072+0.0004458248i,0.0006671092,,0.0007366072,0.0004458248
111022,0.0006177691-1.471257e-06i,0.0003203762+0.0002604209i,0.0006177691,,0.0003203762,0.0002604209
111073,-0.01053121+4.46178e-05i,-0.01102179-0.0001703023i,-0.01053121,,-0.01102179,-0.0001703023
111123,0.005375505-5.043333e-05i,0.005458043+0.0009369829i,0.005375505,,0.005458043,0.0009369829
111133,-0.003805672+7.719966e-05i,-0.003969301-0.00027049i,-0.003805672,,-0.003969301,-0.00027049
111165,0.003121868-8.902978e-06i,0.003165392+0.0002408666i,0.003121868,,0.003165392,0.0002408666
111261,0.002460451+5.993317e-05i,0.002555775+0.0005708796i,0.002460451,,0.002555775,0.0005708796
111263,0.0002962638-9.663752e-06i,0.0003443805+0.0002249771i,0.0002962638,,0.0003443805,0.0002249771
111264,-0.001276793+6.718794e-06i,-0.001252811-1.242957e-05i,-0.001276793,,-0.001252811,
111404,0.003539586+1.69354e-05i,0.003425836+0.0007474454i,0.003539586,,0.003425836,0.0007474454
111567,0.002038927-3.778795e-05i,0.002102677+0.0004023985i,0.002038927,,0.002102677,0.0004023985
111568,0.001140978-7.257448e-05i,0.001186386+0.0002583747i,0.001140978,,0.001186386,0.0002583747
111637,6.98003e-06+8.733547e-05i,-0.0001317549-6.306794e-05i,6.98003,,-0.0001317549,
111638,0.0006373272-3.026356e-05i,0.0005826796-9.024954e-05i,0.0006373272,,0.0005826796,
111725,-0.00673999+5.058019e-05i,-0.006884614-0.0005248921i,-0.00673999,,-0.006884614,-0.0005248921
111740,-0.001166189-5.072914e-06i,-0.00137133+8.090409e-05i,-0.001166189,,-0.00137133,
111741,-0.003136804-3.302656e-05i,-0.00340434-0.0002762022i,-0.003136804,,-0.00340434,-0.0002762022
111790,-0.008296438-4.941918e-05i,-0.008579408-0.0007531317i,-0.008296438,,-0.008579408,-0.0007531317
111810,0.007643862+9.936464e-05i,0.007814983+0.0007513998i,0.007643862,,0.007814983,0.0007513998
111896,0.002700021+7.096143e-05i,0.002795287+0.0003825575i,0.002700021,,0.002795287,0.0003825575
111997,0.002374717+8.519425e-05i,0.002268087+0.0001580899i,0.002374717,,0.002268087,0.0001580899
112145,-0.002638591+5.563023e-06i,-0.002667584-0.0001673781i,-0.002638591,,-0.002667584,-0.0001673781
112534,0.006039957+8.442183e-05i,0.006271739+0.0007616047i,0.006039957,,0.006271739,0.0007616047
112549,0.006546669+1.101545e-05i,0.006770895+0.0007410941i,0.006546669,,0.006770895,0.0007410941
112640,-0.006995708+3.075833e-05i,-0.006981425-0.0009307032i,-0.006995708,,-0.006981425,-0.0009307032
112645,0.00791197-8.475676e-06i,0.008137926+0.0006144798i,0.00791197,,0.008137926,0.0006144798
112755,0.007028731-9.259116e-05i,0.007359563+0.0005695209i,0.007028731,,0.007359563,0.0005695209
112856,-0.01024809+4.847161e-05i,-0.01036207-2.426266e-05i,-0.01024809,,-0.01036207,
112907,0.006494275+2.994551e-06i,0.006511788+0.0008811853i,0.006494275,,0.006511788,0.0008811853
112921,0.006509957-9.482028e-07i,0.006830367+0.0007655945i,0.006509957,,0.006830367,0.0007655945
112922,0.007464819-6.666302e-05i,0.007765013+0.0007093347i,0.007464819,,0.007765013,0.0007093347
112998,-0.002109115+1.127727e-05i,-0.002392721-0.0007575689i,-0.002109115,,-0.002392721,-0.0007575689
113001,0.005814398-7.9641e-05i,0.006113018+0.0003415348i,0.005814398,,0.006113018,0.0003415348
113009,-0.01215184-6.560551e-05i,-0.01222304+0.0005304684i,-0.01215184,,-0.01222304,0.0005304684
113094,0.0003695334+1.500128e-06i,0.0004814951+2.376094e-05i,0.0003695334,,0.0004814951,
113097,-5.107548e-05+8.599344e-05i,3.431501e-05+0.0001238467i,-5.107548,,3.431501,0.0001238467
113487,-0.005413042+5.914597e-06i,-0.005575852-0.0008756118i,-0.005413042,,-0.005575852,-0.0008756118
113488,-0.005068458+8.664659e-05i,-0.005179176-0.0007484403i,-0.005068458,,-0.005179176,-0.0007484403
113491,-0.002091092+5.240785e-05i,-0.00207211-0.0003734657i,-0.002091092,,-0.00207211,-0.0003734657
113797,-0.000556594+1.005258e-05i,-0.0002115069+6.91142e-06i,-0.000556594,,-0.0002115069,
113837,-0.003131832-1.092057e-05i,-0.003199007-0.0006516908i,-0.003131832,,-0.003199007,-0.0006516908
113936,-0.004677247+6.349769e-05i,-0.004382276-0.0008090509i,-0.004677247,,-0.004382276,-0.0008090509
114076,0.002622649-5.174754e-05i,0.002777899+0.0003993512i,0.002622649,,0.002777899,0.0003993512
114096,0.00289824-9.517185e-05i,0.002667431+0.0002067076i,0.00289824,,0.002667431,0.0002067076
114120,-0.008529933+7.801573e-05i,-0.00889951-0.0007729908i,-0.008529933,,-0.00889951,-0.0007729908
114261,-0.008228712+2.083089e-05i,-0.008609846-0.0005410243i,-0.008228712,,-0.008609846,-0.0005410243
114310,-0.007182594+9.831018e-05i,-0.007373327-0.0006362089i,-0.007182594,,-0.007373327,-0.0006362089
114460,-0.008934228-8.580158e-06i,-0.008963487-0.0006186118i,-0.008934228,,-0.008963487,-0.0006186118
114473,-0.006485157-7.021008e-06i,-0.006238595-0.0008624214i,-0.006485157,,-0.006238595,-0.0008624214
114495,-0.0058858+3.997446e-05i,-0.006016792-0.0008416761i,-0.0058858,,-0.006016792,-0.0008416761
114541,0.001540953-7.356051e-05i,0.001670645+0.0003650242i,0.001540953,,0.001670645,0.0003650242
114549,-0.009044671-8.976879e-05i,-0.009276099-0.0007482762i,-0.009044671,,-0.009276099,-0.0007482762
114565,-0.001361157+7.824739e-05i,-0.001494085-2.744619e-05i,-0.001361157,,-0.001494085,
114584,-0.00162712-7.353444e-05i,-0.001826548-0.0003307383i,-0.00162712,,-0.001826548,-0.0003307383
114604,-0.003693454-4.885485e-05i,-0.003945903-0.0005662471i,-0.003693454,,-0.003945903,-0.0005662471
114614,0.00698578-2.726773e-05i,0.007371234+0.000881626i,0.00698578,,0.007371234,0.000881626
114621,-0.009530781+1.453119e-05i,-0.009817813-0.0003422916i,-0.009530781,,-0.009817813,-0.0003422916
114622,-0.01060886+4.751026e-06i,-0.01078442-9.67155e-06i,-0.01060886,,-0.01078442,
114644,-0.01350403+9.173912e-05i,-0.01332898+0.001020898i,-0.01350403,,-0.01332898,0.001020898
114685,-0.004520401+7.390068e-05i,-0.00490787-0.0008642286i,-0.004520401,,-0.00490787,-0.0008642286
114723,-0.005756841-8.009834e-05i,-0.005900375-0.0008229246i,-0.005756841,,-0.005900375,-0.0008229246
114748,-0.005428847-4.456809e-05i,-0.005693596-0.0009856455i,-0.005428847,,-0.005693596,-0.0009856455
114876,0.003770224+1.057982e-06i,0.00392138+0.0003994901i,0.003770224,,0.00392138,0.0003994901
114941,0.006044331-8.460251e-06i,0.006146572+0.0004562163i,0.006044331,,0.006146572,0.0004562163
114956,0.01035741+2.023997e-06i,0.01027291+9.326386e-05i,0.01035741,,0.01027291,
114992,0.001372207+1.093652e-05i,0.001479831+6.574554e-05i,0.001372207,,0.001479831,
114999,-0.009350982+6.002421e-05i,-0.009579966-0.0003636749i,-0.009350982,,-0.009579966,-0.0003636749
115088,0.001407696+8.285977e-05i,0.001437442+0.0006999493i,0.001407696,,0.001437442,0.0006999493
115342,0.008183649+7.248251e-06i,0.008687246+0.0008209158i,0.008183649,,0.008687246,0.0008209158
115569,0.00117142+6.758119e-05i,0.001447244+1.852026e-06i,0.00117142,,0.001447244,
115619,-0.0003412438-9.3651e-05i,-0.0001006888-0.0001222695i,-0.0003412438,,-0.0001006888,-0.0001222695
115662,0.01710391-5.657109e-05i,0.01645271-0.001584208i,0.01710391,,0.01645271,-0.001584208
115905,-0.0005881058+1.193734e-05i,-0.000790412-0.0002029866i,-0.0005881058,,-0.000790412,-0.0002029866
115910,-0.00392367+5.180342e-05i,-0.003970987-0.0004695575i,-0.00392367,,-0.003970987,-0.0004695575
115981,-0.009654439-9.569421e-05i,-0.00988896-0.0006004477i,-0.009654439,,-0.00988896,-0.0006004477
116194,0.002665866+3.771728e-05i,0.002478758+0.0006341792i,0.002665866,,0.002478758,0.0006341792
116220,-0.005180915-8.696551e-05i,-0.005479026-0.0008459794i,-0.005180915,,-0.005479026,-0.0008459794
116283,0.001427214-5.509844e-05i,0.001372184+0.0001326986i,0.001427214,,0.001372184,0.0001326986
116401,-0.002994037-4.660164e-05i,-0.002964828-0.0006322722i,-0.002994037,,-0.002964828,-0.0006322722
116407,-0.004665287+6.191153e-05i,-0.004700548-0.0006684142i,-0.004665287,,-0.004700548,-0.0006684142
116411,0.002544154-5.401834e-05i,0.002561815+0.0001402406i,0.002544154,,0.002561815,0.0001402406
116422,-0.004017497-5.067745e-05i,-0.004076524-0.0004295599i,-0.004017497,,-0.004076524,-0.0004295599
116423,-0.005110058+9.886839e-05i,-0.005195479-0.0004871365i,-0.005110058,,-0.005195479,-0.0004871365
116441,-0.001060352+7.567718e-05i,-0.001163497-8.409827e-05i,-0.001060352,,-0.001163497,
116499,-0.006417736+1.141033e-05i,-0.006320857-0.0007500655i,-0.006417736,,-0.006320857,-0.0007500655
116688,0.001800003+2.378598e-06i,0.002045652+0.0002983799i,0.001800003,,0.002045652,0.0002983799
116941,-0.005117941+4.672562e-06i,-0.005191496-0.0006722245i,-0.005117941,,-0.005191496,-0.0006722245
117102,-0.001260765-9.301305e-05i,-0.001270793-0.0005296252i,-0.001260765,,-0.001270793,-0.0005296252
117298,0.01422231+8.532091e-05i,0.01353664-0.001278838i,0.01422231,,0.01353664,-0.001278838
117368,-0.002110211-7.699244e-05i,-0.001937501-7.71778e-05i,-0.002110211,,-0.001937501,
117403,-0.004163649+8.577877e-05i,-0.004552211-0.0006537975i,-0.004163649,,-0.004552211,-0.0006537975
117424,0.001008186+1.050939e-05i,0.001049766+0.0002930739i,0.001008186,,0.001049766,0.0002930739
117508,0.000135624-4.694832e-05i,8.566368e-05-0.0002747365i,0.000135624,,8.566368,-0.0002747365
117588,0.001135407-6.10901e-05i,0.001318302+0.0001404069i,0.001135407,,0.001318302,0.0001404069
117626,-0.009244858+6.665592e-06i,-0.009636736-0.0004953506i,-0.009244858,,-0.009636736,-0.0004953506
117639,0.001901622-6.020232e-05i,0.001875454+0.0002458041i,0.001901622,,0.001875454,0.0002458041
117948,0.01196948-2.978765e-05i,0.01162479-0.0002673647i,0.01196948,,0.01162479,-0.0002673647
117961,0.00110358+9.048963e-05i,0.0008493059+0.0001140407i,0.00110358,,0.0008493059,0.0001140407
117972,0.005675839+8.065463e-05i,0.005756321+0.001130096i,0.005675839,,0.005756321,0.001130096
118116,0.0004958874-5.48074e-05i,0.0005594961-0.0001262434i,0.0004958874,,0.0005594961,-0.0001262434
118120,-0.002401542-8.463336e-05i,-0.002409548-0.0003909123i,-0.002401542,,-0.002409548,-0.0003909123
118121,-0.002089954+3.284367e-05i,-0.002145709-0.0002560687i,-0.002089954,,-0.002145709,-0.0002560687
118182,-0.008115283-6.68494e-05i,-0.00821306-0.0008768583i,-0.008115283,,-0.00821306,-0.0008768583
118243,0.00138983+7.100403e-06i,0.00164249+0.0002132128i,0.00138983,,0.00164249,0.0002132128
118291,0.0005738079+5.222694e-05i,0.0002437152-2.225766e-05i,0.0005738079,,0.0002437152,
118320,-0.005167093+5.053822e-05i,-0.005118464-0.0007645031i,-0.005167093,,-0.005118464,-0.0007645031
118352,0.001672631-1.859735e-05i,0.001715778-8.418431e-05i,0.001672631,,0.001715778,
118526,0.005804144+7.987162e-05i,0.006150198+0.0007133134i,0.005804144,,0.006150198,0.0007133134
118737,-0.001653495+5.354476e-05i,-0.001538453-0.0001365482i,-0.001653495,,-0.001538453,-0.0001365482
118777,-0.004469381-7.924438e-05i,-0.004368902-0.0004730995i,-0.004469381,,-0.004368902,-0.0004730995
119017,0.005834092+2.896413e-06i,0.006164592+0.0006255409i,0.005834092,,0.006164592,0.0006255409
119039,-0.00866526-9.701587e-05i,-0.008871782-0.0007441952i,-0.00866526,,-0.008871782,-0.0007441952
119179,0.005805143-6.960938e-05i,0.005926022+0.0007008984i,0.005805143,,0.005926022,0.0007008984
119313,0.004227558+9.397464e-05i,0.004260117+0.0007638197i,0.004227558,,0.004260117,0.0007638197
119330,0.004675076-3.936043e-05i,0.004650738+0.0003631965i,0.004675076,,0.004650738,0.0003631965
119382,0.0113311-4.003057e-05i,0.01141411-0.0002121153i,0.0113311,,0.01141411,-0.0002121153
119408,0.001349832+7.606926e-05i,0.001461553+0.0003025427i,0.001349832,,0.001461553,0.0003025427
119522,-0.006328884-9.527543e-05i,-0.006365022-0.0007640299i,-0.006328884,,-0.006365022,-0.0007640299
119608,0.0001007045+3.998948e-05i,-4.976183e-05+0.0003073448i,0.0001007045,,-4.976183,0.0003073448
119701,0.001074747-2.65683e-05i,0.0008718409+0.0001264193i,0.001074747,,0.0008718409,0.0001264193
119864,0.003341623-6.729469e-05i,0.003350245+0.0005867896i,0.003341623,,0.003350245,0.0005867896
119922,0.006483081-9.919098e-05i,0.007138418+0.0005858935i,0.006483081,,0.007138418,0.0005858935
119943,-0.01649849-6.219832e-05i,-0.0156867+0.001585833i,-0.01649849,,-0.0156867,0.001585833
119954,-0.003597239-8.307409e-05i,-0.003501476-0.0006057226i,-0.003597239,,-0.003501476,-0.0006057226
120060,0.004777494+9.370409e-05i,0.004610506+0.0004531074i,0.004777494,,0.004610506,0.0004531074
120336,0.01369283+6.815e-05i,0.01317009-0.001073629i,0.01369283,,0.01317009,-0.001073629
120360,-0.006089115+5.296525e-05i,-0.005990108-0.001001505i,-0.006089115,,-0.005990108,-0.001001505
120467,0.000603985-9.999727e-05i,0.0008114821-3.599067e-05i,0.000603985,,0.0008114821,
120488,-0.005631967-1.351326e-05i,-0.005663644-0.000666267i,-0.005631967,,-0.005663644,-0.000666267
120530,-0.0008888377-8.443394e-05i,-0.000906752-0.0004777628i,-0.0008888377,,-0.000906752,-0.0004777628
120557,-0.005073323-6.540306e-05i,-0.005099284-0.0005987642i,-0.005073323,,-0.005099284,-0.0005987642
120733,-0.00124906-1.272187e-06i,-0.0009848773-0.0003460532i,-0.00124906,,-0.0009848773,-0.0003460532
120817,-0.001528143-2.730917e-05i,-0.001601518-0.0002093003i,-0.001528143,,-0.001601518,-0.0002093003
120852,0.0001935423-8.679624e-05i,0.000652895-0.0002267465i,0.0001935423,,0.000652895,-0.0002267465
120887,-0.01076169+1.311523e-05i,-0.01083118-0.0002622151i,-0.01076169,,-0.01083118,-0.0002622151
120898,-0.004446578+5.850405e-05i,-0.004917878-0.0005382063i,-0.004446578,,-0.004917878,-0.0005382063
120983,-0.001186674-5.689985e-05i,-0.0011991+0.0001590539i,-0.001186674,,-0.0011991,0.0001590539
121002,-0.001934268+9.146635e-05i,-0.002285957-0.0003176961i,-0.001934268,,-0.002285957,-0.0003176961
121083,-0.009742625+5.276594e-05i,-0.0100385-0.000551148i,-0.009742625,,-0.0100385,-0.000551148
121311,0.01157826+7.364433e-07i,0.01134932-0.0001266616i,0.01157826,,0.01134932,-0.0001266616
121335,0.002776598+9.799766e-05i,0.002714743+0.0006464663i,0.002776598,,0.002714743,0.0006464663
121403,0.005263552-5.394965e-05i,0.005534732+0.0007961483i,0.005263552,,0.005534732,0.0007961483
121460,0.001516783-3.131572e-05i,0.001286186+5.019401e-05i,0.001516783,,0.001286186,
121571,-0.008376084+8.850422e-05i,-0.008755692-0.0003532434i,-0.008376084,,-0.008755692,-0.0003532434
121774,0.003907892+5.81604e-05i,0.003964957+0.0007592731i,0.003907892,,0.003964957,0.0007592731
121794,0.003401433-3.557513e-05i,0.003470741+0.0004541628i,0.003401433,,0.003470741,0.0004541628
121877,-0.008911892-8.366525e-05i,-0.008919832-0.0007625462i,-0.008911892,,-0.008919832,-0.0007625462
121922,0.003726885-4.321861e-06i,0.003967805+0.0005412655i,0.003726885,,0.003967805,0.0005412655
122055,-0.006085687+9.539304e-05i,-0.006340605-0.0003676899i,-0.006085687,,-0.006340605,-0.0003676899
122086,0.005280959+6.559119e-05i,0.005254062+0.0008420448i,0.005280959,,0.005254062,0.0008420448
122097,-0.003581179+1.770724e-05i,-0.003463879-0.000491531i,-0.003581179,,-0.003463879,-0.000491531
122129,-0.0003812511+9.465753e-05i,-0.0003818517-9.683309e-06i,-0.0003812511,,-0.0003818517,
122156,-0.005426714-4.526717e-05i,-0.005316789-0.0005910188i,-0.005426714,,-0.005316789,-0.0005910188
122169,-0.005956396-3.75344e-05i,-0.005837309-0.0005602751i,-0.005956396,,-0.005837309,-0.0005602751
122235,-0.002060439+9.92826e-05i,-0.002119639-0.0003080221i,-0.002060439,,-0.002119639,-0.0003080221
122441,-0.0001665445+2.938323e-05i,-0.0003382241+0.0003389774i,-0.0001665445,,-0.0003382241,0.0003389774
122463,0.0002811071+6.518513e-05i,0.000658804-2.510734e-06i,0.0002811071,,0.000658804,
122473,-0.01484746-2.045464e-05i,-0.01431855+0.0007385677i,-0.01484746,,-0.01431855,0.0007385677
122544,0.007444356-4.246365e-05i,0.007495462+0.0007119741i,0.007444356,,0.007495462,0.0007119741
122556,0.005409522+5.039049e-05i,0.005599667+0.0009784184i,0.005409522,,0.005599667,0.0009784184
122611,-0.0006318939-9.344006e-05i,-0.0009349516-1.328388e-05i,-0.0006318939,,-0.0009349516,
122957,-0.007824373-5.423133e-05i,-0.008094124-0.0008823985i,-0.007824373,,-0.008094124,-0.0008823985
123098,0.0001195166+8.375687e-05i,0.0004581581+0.0002729356i,0.0001195166,,0.0004581581,0.0002729356
123197,0.002884323+3.517338e-05i,0.003032996+0.0003213303i,0.002884323,,0.003032996,0.0003213303
123463,-0.003801335-6.979296e-05i,-0.004005646-0.0006615235i,-0.003801335,,-0.004005646,-0.0006615235
123557,0.005263126+3.949553e-05i,0.005504749+0.001001272i,0.005263126,,0.005504749,0.001001272
123983,-0.002532504+1.245597e-05i,-0.002567083-0.000424087i,-0.002532504,,-0.002567083,-0.000424087
124003,-9.489525e-05+4.573622e-05i,-3.708683e-05+8.334119e-05i,-9.489525,,-3.708683,
124017,0.01294241-1.175655e-05i,0.01241529-0.001161615i,0.01294241,,0.01241529,-0.001161615
124180,-0.0126926+9.481562e-05i,-0.01234857+0.0008053401i,-0.0126926,,-0.01234857,0.0008053401
124181,-0.01086377-2.312846e-05i,-0.01085878-3.935135e-05i,-0.01086377,,-0.01085878,
124303,-0.005549634+1.941575e-05i,-0.005849889-0.0006128462i,-0.005549634,,-0.005849889,-0.0006128462
124342,-0.006089304+3.616326e-05i,-0.006182863-0.0004674882i,-0.006089304,,-0.006182863,-0.0004674882
124380,0.002572804-4.062336e-05i,0.002308013+0.0001482693i,0.002572804,,0.002308013,0.0001482693
124507,-0.006032364+5.626795e-05i,-0.006166596-0.001004625i,-0.006032364,,-0.006166596,-0.001004625
124614,-0.0006687758-7.903203e-06i,-0.0005227748+8.24734e-05i,-0.0006687758,,-0.0005227748,
124618,0.001484283+5.434384e-06i,0.00145695+0.0001805714i,0.001484283,,0.00145695,0.0001805714
124767,0.01434505+6.569922e-05i,0.01379086-0.001099005i,0.01434505,,0.01379086,-0.001099005
124782,-0.005180513-3.493018e-05i,-0.005141973-0.0007617247i,-0.005180513,,-0.005141973,-0.0007617247
124805,-0.004117679+5.692104e-05i,-0.004293848-0.0007599266i,-0.004117679,,-0.004293848,-0.0007599266
124816,-0.00375873-2.606423e-06i,-0.003652796-0.0005842625i,-0.00375873,,-0.003652796,-0.0005842625
124823,-0.001103446+7.12967e-05i,-0.001182302-1.029212e-05i,-0.001103446,,-0.001182302,
125013,-0.007466717-5.975168e-05i,-0.007531507-0.0006581257i,-0.007466717,,-0.007531507,-0.0006581257
